config,backend,language,split,file_id,reference,hypothesis,hypothesis_raw,wer,cer,latency_sec,rtf,audio_duration_sec,ref_words,hyp_words,word_ratio,error
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,marja_tiura_00655,se ei ole suuri julkinen velka vaan se että julkisen talouden alijäämä on näissä maissa erittäin suuri eikä sen pienenemistä ole näköpiirissä,se ei ole suuri julkinen velka vaan se että julkisen talouden alijäämä on näissä maissa erittäin suuri eikä sen pienenemistä ole näköpiirissä,"Se ei ole suuri julkinen velka, vaan se, että julkisen talouden alijäämä on näissä maissa erittäin suuri. Eikä sen pienenemistä ole näköpiirissä.",0.0,0.0,2.167,0.2204,9.832,22,22,1.0,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,antti_kalliomaki_00254,lähtökohta on se että ne eivät vaikka pyrkivät vahvoihin tuottoihin kuitenkaan voi maksimoida tuottoansa täysimääräisesti sillä tavalla kuin jotkin muut yksityiset toimijat voivat,tämän lähtökohta on se että ne eivät vaikka pyrkivät vahvoihin tuottoihin kuitenkaan voi maksimoida tuottoansa täysimääräisesti sillä tavalla kuin jotkin muut yksityiset toimijat voivat,"Tämän lähtökohta on se, että ne eivät vaikka pyrkivät vahvoihin tuottoihin, kuitenkaan voi maksimoida tuottoansa täysimääräisesti sillä tavalla, kuin jotkin muut yksityiset toimijat voivat.",0.043478,0.03352,56.733,4.2162,13.456,23,24,1.043,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,marja_tiura_00741,ydinvoima on suomalaisten kokemusten mukaan kilpailukykyistä ja turvallista ja se vahvistaa suomen kilpailukykyä ja se vahvistaa suomen mainetta nykyaikaisen ydinteknologian tuntijana ja edelläkävijänä,ydinvoima on suomalaisten kokemusten mukaan kilpailukykyistä ja turvallista ja se vahvistaa suomen kilpailukykyä ja se vahvistaa suomen mainetta nykyaikaisen ydinteknologian tuntijana ja edelläkävijänä,Ydinvoima on suomalaisten kokemusten mukaan kilpailukykyistä ja turvallista ja se vahvistaa Suomen kilpailukykyä ja se vahvistaa Suomen mainetta nykyaikaisen ydinteknologian tuntijana ja edelläkävijänä.,0.0,0.0,1.647,0.1405,11.72,23,23,1.0,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,laura_huhtasaari_00542,se tarkoittaa myös tulevaisuuden osaamisen ennakointia,se tarkoittaa myös tulevaisuuden osaamisen ennakointia,Se tarkoittaa myös tulevaisuuden osaamisen ennakointia.,0.0,0.0,1.666,0.3381,4.928,6,6,1.0,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,antti_hakkanen_00169,siinä mielessä on oikein mukavaa että että on tietyllä tapaa tultu tässä nyt sitten kokoomuksen ja muitten puolueitten rintamaan siitä että työuria pitää pidentää jotta me saadaan tämä sinänsä julkinen talous ja palvelujen rahoituspohja pelastettua mutta myös yleisesti suomen kansantalous kohenemaan ja suomalaisten elintaso jotenkin pelastettua,siinä mielessä on oikein mukavaa että on tietyllä tapaa tultu kokoomuksen ja muiden puolueiden rintamaa siitä että työuria pitää pidentää jotta me saadaan tämä sinänsä julkinen talous ja palvelu ja rahoituspohja pelastettua mutta myös yleisesti suomen kansantalous kohenemaan ja suomalaisten elintasoa pelastettua,"Siinä mielessä on oikein mukavaa, että on tietyllä tapaa tultu kokoomuksen ja muiden puolueiden rintamaa siitä, että työuria pitää pidentää, jotta me saadaan tämä sinänsä julkinen talous- ja palvelu- ja rahoituspohja pelastettua, mutta myös yleisesti Suomen kansantalous kohenemaan ja suomalaisten elintasoa pelastettua.",0.23913,0.112717,57.101,2.9588,19.299,46,42,0.913,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,antti_hakkanen_00166,koska meillä nyt tää julkisen talouden perusmalli toimii niin että alueella kerätään pääosin itse veronkanto oikeudella rahat ja vastataan sitten veropaineella siihen palveluiden,koska meillä nyt tämä julkisen talouden perusmalli toimii niin että alueella kerätään pääosin itse veronkantoikeudelle rahat ja vastataan sitten veropaineella siihen palvelujen lopuksi,"koska meillä nyt tämä julkisen talouden perusmalli toimii niin, että alueella kerätään pääosin itse veronkantoikeudelle rahat ja vastataan sitten veropaineella siihen palvelujen lopuksi.",0.217391,0.078652,0.833,0.0773,10.768,23,23,1.0,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,antti_kalliomaki_00264,ja ja oikeastaan viestini ja viestimme täältä eduskunnasta on syytä olla se että näihin todella pitää paneutua vakavasti ja sillä tavallakin vakavasti että saamme selonteossa niin kun valiokunnan mietintökin viestittää vähän perusteellisemman selvityksen asiasta,ja viestimme täältä eduskunnasta mutta se syytä on olla se että meidän todella pitää paneutua vakavasti ja sillä tavalla vakavasti että saamme selonteossa kuten valiokunnan miirintäkin viestittää vähän perustusta selityksen asiasta,"ja viestimme täältä eduskunnasta, mutta se syytä on olla se, että meidän todella pitää paneutua vakavasti ja sillä tavalla vakavasti, että saamme selonteossa, kuten valiokunnan miirintäkin, viestittää vähän perustusta selityksen asiasta.",0.411765,0.244275,2.113,0.128,16.505,34,31,0.912,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,jari_ronkainen_00197,ei minun mielestäni edustaja räsänen,ei minun mielestäni,Ei minun mielestäni.,0.4,0.472222,55.897,11.6841,4.784,5,3,0.6,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,jari_ronkainen_00245,edustaja lehto nostikin jo esille sen mitä tämä nykymaahanmuutto ja perheenyhdistämisen kautta tulisi ilman tätä muutosta,edustaja lehto nostikin jo esille sen mitä tämä nykymaahanmuutto ja perheen yhdistämisen kautta tulisi ilman tätä muutosta,"Edustaja Lehto nostikin jo esille sen, mitä tämä nykymaahanmuutto ja perheen yhdistämisen kautta tulisi ilman tätä muutosta.",0.125,0.008264,1.785,0.2043,8.736,16,17,1.062,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,laura_huhtasaari_00795,sen jälkeen oppositiokin voi keskustella maahanmuutosta järjellä eikä tunteella,sen jälkeen oppositiokin voi keskustella maahanmuutosta järjellä eikä tunteella,Sen jälkeen oppositiokin voi keskustella maahanmuutosta järjellä eikä tunteella.,0.0,0.0,1.681,0.1433,11.728,9,9,1.0,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,marja_tiura_00763,on totta että tuulivoimalla on saavutettavissa kapasiteettia,on totta että tuulivoimalla on saavutettavissa kapasiteettia,"On totta, että tuulivoimalla on saavutettavissa kapasiteettia.",0.0,0.0,57.076,12.6331,4.518,7,7,1.0,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,antti_hakkanen_00161,se on valtavan tärkeä osa talouspolitiikkaa sen takia että meidän suurimmat veronkorotuspaineet liittyy tällä hetkellä varsinkin ansiotuloverotuksen puolella nimenomaan siihen että kuinka sosiaali ja terveyspalveluiden kustannuskehitystä,se on valtavan tärkeä osa talouspolitiikkaa sen takia että meidän suurimmat veronkorotuspaineet liittyvät tällä hetkellä varsinkin ansiotulonverotuksen puolella nimenomaan siihen että kuinka sosiaali ja terveyspalvelujen kustannuskehitystä,"Se on valtavan tärkeä osa talouspolitiikkaa sen takia, että meidän suurimmat veronkorotuspaineet liittyvät tällä hetkellä varsinkin ansiotulonverotuksen puolella nimenomaan siihen, että kuinka sosiaali- ja terveyspalvelujen kustannuskehitystä",0.115385,0.025316,1.095,0.0922,11.88,26,26,1.0,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,marja_tiura_00690,tämähän periaatteessa tulee tarkoittamaan sitä että yksityistä pysäköinninvalvontaa koskevan lakiehdotuksen mukaan yksityisellä alueella ja maastossa voisi pysäköintiä valvoa kiinteistön omistaja tai haltija joka voisi myös siirtää oikeuden valvoa pysäköintiä muulle henkilölle,tähän periaatteessa tulee tarkoittamaan sitä että yksityistä pysäköinninvalvontaa koskeva lakiehdotuksen mukaan yksityisellä alueella ja maastossa voisi pysäköintiä valvoa kiinteistön omistaja tai haltija joka voisi myös siirtää oikeudenvalvoa pysäköintiä muulle henkilölle,"Tähän periaatteessa tulee tarkoittamaan sitä, että yksityistä pysäköinninvalvontaa koskeva lakiehdotuksen mukaan yksityisellä alueella ja maastossa voisi pysäköintiä valvoa kiinteistön omistaja tai haltija, joka voisi myös siirtää oikeudenvalvoa pysäköintiä muulle henkilölle.",0.129032,0.01444,2.436,0.1471,16.565,31,30,0.968,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,jari_ronkainen_00133,se että seurataan tilastoja ja ollaan otettuja siitä että ollaan tilastoykkösenä kaikilla sektoreilla on mielestäni väärä mittaustyyli siitä ollaanko onnistuttu,se että seurataan tilastoja ja ollaan otettuja siitä että ollaan tilasto ykkösenä kaikilla sektoreilla on mielestäni väärä mittaustyyli siitä ollaanko onnistuttu,"Se, että seurataan tilastoja ja ollaan otettuja siitä, että ollaan tilasto-ykkösenä kaikilla sektoreilla, on mielestäni väärä mittaustyyli siitä, ollaanko onnistuttu",0.1,0.00625,57.156,4.7128,12.128,20,21,1.05,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,matti_semi_00423,tuun alueelta missä näyttää teollisuuden nousu lähtevän liikkeelle ja investointeja on sadoilla miljoonilla euroilla lähtenyt tulemaan sinne alueelle ja mutta silti siellä on erittäin vaikea työllisyys ja pitkäaikaistyöttömyystilanne meno,tuun alueelta missä teollisuuden nousu näyttää lähtevän liikkeelle investointia on 100 miljoonaa eurolla lähtenyt tulemaan sinne alueelle mutta silti siellä on erittäin vaikea työllisyys ja pitkäaikaistyöttömyystilanne,"Tuun alueelta, missä teollisuuden nousu näyttää lähtevän liikkeelle. Investointia on 100 miljoonaa eurolla lähtenyt tulemaan sinne alueelle, mutta silti siellä on erittäin vaikea työllisyys ja pitkäaikaistyöttömyystilanne.",0.310345,0.172269,1.026,0.0531,19.326,29,26,0.897,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,marjaana_koskinen_00243,nyt nyt sitten sata komitean ja muiden järjestelmien kautta puhutaan tästä takuueläkejärjestelmästä niin se on mun mielestä hyvin hyvin ihmeellinen ajatus logiikka mikä sen,nyt sitten satakomitean ja muiden järjestelmien kautta puhutaan tästä takuueläkejärjestelmästä se on mielestäni hyvin ihmeellinen ajatus logiikka mikä sen tapahtuu,"Nyt sitten Satakomitean ja muiden järjestelmien kautta puhutaan tästä takuueläkejärjestelmästä. Se on mielestäni hyvin ihmeellinen ajatus, logiikka, mikä sen tapahtuu.",0.333333,0.162791,0.78,0.0715,10.92,24,20,0.833,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,matti_semi_00393,arvoisa ministeri hallituksen kärkitavoitteissa on digitalisoinnin edistäminen,arvoisa ministeri hallituksen kärkitavoitteessa on digitalisoinnin edistäminen,"Arvoisa ministeri, hallituksen kärkitavoitteessa on digitalisoinnin edistäminen.",0.142857,0.012821,57.179,12.7403,4.488,7,7,1.0,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,laura_huhtasaari_00528,haluan muistuttaa että me emme edes tarvitsisi kikyä jos emme olisi eurossa eli ulkoisen devalvaation sijasta joudumme nyt tekemään sisäistä,haluan muistuttaa että me emme edes tarvitsisi kikyä jos emme olisi eurossa eli ulkoisen devalvaation sijasta joudumme nyt tekemään sisäistä,"Haluan muistuttaa, että me emme edes tarvitsisi kikyä, jos emme olisi eurossa. Eli ulkoisen devalvaation sijasta joudumme nyt tekemään sisäistä...",0.0,0.0,1.939,0.1791,10.824,20,20,1.0,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,jari_ronkainen_00204,vaikka eläimet ovat osa ravintoamme niin se ei oikeuta eläimen huonoa kohtelua ja tämä pitää huomioida myös teurastus,vaikka eläimet ovat osa ravintaamme niin se ei oikeuta eläimen huonoa kohtelua ja tämä pitää huomioida myös teodostusohjelmassa,"Vaikka eläimet ovat osa ravintaamme, niin se ei oikeuta eläimen huonoa kohtelua, ja tämä pitää huomioida myös teodostusohjelmassa.",0.111111,0.119658,0.756,0.0809,9.343,18,18,1.0,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,laura_huhtasaari_00618,täytyyhän meidän tietää meidän juhlapäiviemme minkä takia me niitä vietämme ja varmistaa että meidän hieno kulttuuri on kaikille kaikille,täytyyhän meidän tietää meidän juhlapäiviemme minkä takia me niitä vietämme ja varmistaa että meidän hieno kulttuuri on kaikille,"Täytyyhän meidän tietää meidän juhlapäiviemme, minkä takia me niitä vietämme ja varmistaa, että meidän hieno kulttuuri on kaikille.",0.052632,0.065693,57.182,4.8133,11.88,19,18,0.947,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,marja_tiura_00740,metsäteollisuudelle kohtuuhintainen energia ja myöskin energian hinnan ennakoitavuus on äärimmäisen tärkeä asia ja teillä on aidosti huoli suomalaisista työpaikoista ja suomen taloudesta niin kuin,metsäteollisuudelle kohtuuhintainen energia ja myöskin energiahinnan ennakoitavuus on äärimmäisen tärkeä asia ja teillä on aidosti huoli suomalaisista työpaikoista ja suomen taloudesta,Metsäteollisuudelle kohtuuhintainen energia ja myöskin energiahinnan ennakoitavuus on äärimmäisen tärkeä asia. Ja teillä on aidosti huoli suomalaisista työpaikoista ja Suomen taloudesta.,0.166667,0.061224,1.937,0.1442,13.437,24,21,0.875,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,laila_koskela_00911,vapon lanseeraamassa bat teknologian teknologian rakentuu vanhoille turverakenteille tarkoittaa käytännössä onnettomia lätäköitä ja kannokoita joiden läpi kuivatusvedet,vaponlanseraamassa pat teknologiaan rakentuu vanhoille turverakenteille tarkoittaa käytännössä onnettomia lätäköitä ja kannokoita joiden läpi kuivatusvedet,"Vaponlanseraamassa PAT-teknologiaan rakentuu vanhoille turverakenteille tarkoittaa käytännössä onnettomia lätäköitä ja kannokoita, joiden läpi kuivatusvedet...",0.294118,0.083333,0.79,0.045,17.544,17,15,0.882,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,mikko_karna_00692,sen kuitenkin tiedän että mikäli imflle asetettaisiin arvioitavaksi vihreiden vasemmiston tai sosialidemokraattien maaraportit niin sieltä ei varmasti aivan yhtä mairittelevia arvioita olisi,sen kuitenkin tiedän että mikäli imf asetettaisiin arvioitavaksi vihreiden vasemmiston tai sosiaalidemokraattien maan raportit niin sieltä ei varmasti aivan yhtä mairittelevia arvioita olisi,"Sen kuitenkin tiedän, että mikäli IMF asetettaisiin arvioitavaksi vihreiden vasemmiston tai sosiaalidemokraattien maan raportit, niin sieltä ei varmasti aivan yhtä mairittelevia arvioita olisi.",0.181818,0.031579,57.424,4.9709,11.552,22,23,1.045,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,mikko_karna_00837,tällä periaatteellahan tarkoitetaan sitä että kaikki päätökset tulisi tehdä mahdollisimman lähellä niitä ihmisiä joita ne koskettavat,tällä periaatteella tarkoitetaan sitä että kaikki päätökset tulisi tehdä mahdollisimman lähellä niitä ihmisiä joita ne koskettavat,"Tällä periaatteella tarkoitetaan sitä, että kaikki päätökset tulisi tehdä mahdollisimman lähellä niitä ihmisiä, joita ne koskettavat.",0.0625,0.022556,1.971,0.2439,8.08,16,16,1.0,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,antti_hakkanen_00105,maksamaan tää on järkevää että tää julkisen talouden suunnitelma pikkuisen parantaa tätä kontrollia ja vie tätä kokonaisuuden hoitoa paljon kestävä,tämä on järkevää että tämä julkisen talouden suunnitelma pikkusen parantaa tätä kontrollia ja vie tätä kokonaisuuden hoitoa paljon kestävään,"Tämä on järkevää, että tämä julkisen talouden suunnitelma pikkusen parantaa tätä kontrollia ja vie tätä kokonaisuuden hoitoa paljon kestävään.",0.25,0.102041,0.694,0.0771,9.004,20,19,0.95,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,matti_semi_00545,puhemies nää kaikki lääkkeiden ja muiden sosiaalietuuksien niin tuota omavastuu,puhujamies näe kaikki lääkkeiden ja muiden sosiaalietuksiin omaa vastuuksia,Puhujamies näe kaikki lääkkeiden ja muiden sosiaalietuksiin omaa vastuuksia.,0.6,0.265823,59.059,5.98,9.876,10,9,0.9,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,mikko_karna_00687,herra puhemies edustaja yanar ja useat muut edustajat ovat nyt ottaneet esille tämän imfn maaraportin,herra puhemies edustaja janaari ja useat muut edustajat ovat nyt ottaneet esille tämän imfn maa raportin,"Herra puhemies, edustaja Janaari ja useat muut edustajat ovat nyt ottaneet esille tämän IMFn maa-raportin.",0.2,0.039604,0.773,0.0952,8.12,15,16,1.067,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,jari_ronkainen_00019,esimerkiksi tyel maksun prosenttiosuus ei nykyisessä järjestelmässä voi mitenkään pysyä nykyisellä tasolla vaan nousisi uhkaavasti ja sillä on takuulla omat vaikutuksensa työllisyyteen,esimerkiksi työelmaksun prosenttiosuus ei nykyisessä järjestelmässä voi mitenkään pysyä nykyisellä tasolla vaan nousisi uhkaavasti ja sillä on takuulla omat vaikutuksensa työllistymään,"Esimerkiksi työelmaksun prosenttiosuus ei nykyisessä järjestelmässä voi mitenkään pysyä nykyisellä tasolla, vaan nousisi uhkaavasti, ja sillä on takuulla omat vaikutuksensa työllistymään.",0.136364,0.032609,1.093,0.0746,14.648,22,21,0.955,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,matti_semi_00382,tulevaisuutemme perustuu oppimiseen ja päättäjät puhuvat yhtenä kuorona siitä että tietotekniikan käyttöä opetuksessa on lisättävä ja digitaalisiin oppimisympäristöihin on panostettava,tulevaisuutemme perustuu oppimiseen ja päättäjät puhuvat yhtenä kuorena siitä että tietotekniikan käyttöä opetuksessa on lisättävä ja digitaalisiin oppimisympäristöihin on panostettu,"Tulevaisuutemme perustuu oppimiseen ja päättäjät puhuvat yhtenä kuorena siitä, että tietotekniikan käyttöä opetuksessa on lisättävä ja digitaalisiin oppimisympäristöihin on panostettu.",0.1,0.021739,56.591,5.0855,11.128,20,20,1.0,
